Sample_Name,Date,Wet_Sediment_Mass_g,Wet_Sediment_Mass_Added_Water_g,Dry_Sediment_Mass_g,Added_Water_Mass_g,Total_Water_Mass_g,Moisture
EC_091_INC-D1,6/6/2023,18.34,-9999,15.09,0,3.25,21.53744201
EC_091_INC-D1,6/9/2023,18.05,-9999,15.09,0,2.96,19.6156395
EC_091_INC-D1,6/13/2023,17.73,-9999,15.09,0,2.64,17.49502982
EC_092_INC-D1,5/25/2023,20,-9999,16.69,0,3.31,19.83223487
EC_092_INC-D1,5/27/2023,19.72,-9999,16.69,0,3.03,18.15458358
EC_092_INC-D1,5/30/2023,19.41,-9999,16.69,0,2.72,16.29718394
EC_092_INC-D1,6/2/2023,19.09,-9999,16.69,0,2.4,14.37986818
EC_092_INC-D1,6/6/2023,18.66,-9999,16.69,0,1.97,11.80347513
EC_092_INC-D1,6/9/2023,18.32,-9999,16.69,0,1.63,9.766327142
EC_092_INC-D1,6/13/2023,17.99,-9999,16.69,0,1.3,7.789095267
EC_093_INC-D1,5/11/2023,20,-9999,16.34,0,3.66,22.39902081
EC_093_INC-D1,5/12/2023,19.86,-9999,16.34,0,3.52,21.54222766
EC_093_INC-D1,5/16/2023,19.5,-9999,16.34,0,3.16,19.33904529
EC_093_INC-D1,5/19/2023,19.35,-9999,16.34,0,3.01,18.42105263
EC_093_INC-D1,5/23/2023,19.03,-9999,16.34,0,2.69,16.4626683
EC_093_INC-D1,5/27/2023,18.62,-9999,16.34,0,2.28,13.95348837
EC_093_INC-D1,5/30/2023,18.34,-9999,16.34,0,2,12.23990208
EC_094_INC-D1,5/11/2023,20.03,-9999,15.58,0,4.45,28.56225931
EC_094_INC-D1,5/12/2023,19.87,-9999,15.58,0,4.29,27.53530167
EC_094_INC-D1,5/16/2023,19.39,-9999,15.58,0,3.81,24.45442875
EC_094_INC-D1,5/19/2023,19.21,-9999,15.58,0,3.63,23.29910141
EC_094_INC-D1,5/23/2023,18.78,-9999,15.58,0,3.2,20.53915276
EC_094_INC-D1,5/27/2023,18.37,-9999,15.58,0,2.79,17.90757381
EC_094_INC-D1,5/30/2023,18.16,-9999,15.58,0,2.58,16.55969191
EC_095_INC-D1,6/15/2023,20.02,-9999,12.45,0,7.57,60.80321285
EC_095_INC-D1,6/16/2023,19.73,-9999,12.45,0,7.28,58.47389558
EC_095_INC-D1,6/21/2023,18.46,-9999,12.45,0,6.01,48.27309237
EC_095_INC-D1,6/23/2023,17.95,-9999,12.45,0,5.5,44.17670683
EC_095_INC-D1,6/27/2023,17.08,-9999,12.45,0,4.63,37.18875502
EC_095_INC-D1,6/30/2023,16.45,-9999,12.45,0,4,32.12851406
EC_095_INC-D1,7/3/2023,15.86,-9999,12.45,0,3.41,27.38955823
EC_005_INC-D2,11/10/2022,20,-9999,15.69,0,4.31,27.46972594
EC_005_INC-D2,11/11/2022,19.88,-9999,15.69,0,4.19,26.70490758
EC_005_INC-D2,11/15/2022,19.38,-9999,15.69,0,3.69,23.51816444
EC_005_INC-D2,11/18/2022,19.03,-9999,15.69,0,3.34,21.28744423
EC_005_INC-D2,11/23/2022,18.35,-9999,15.69,0,2.66,16.95347355
EC_005_INC-D2,11/29/2022,17.63,-9999,15.69,0,1.94,12.36456342
EC_009_INC-D2,4/20/2023,20.09,-9999,14.72,0,5.37,36.48097826
EC_009_INC-D2,4/21/2023,19.88,-9999,14.72,0,5.16,35.05434783
EC_009_INC-D2,4/25/2023,19.29,-9999,14.72,0,4.57,31.04619565
EC_009_INC-D2,4/28/2023,18.99,-9999,14.72,0,4.27,29.00815217
EC_009_INC-D2,5/2/2023,18.62,-9999,14.72,0,3.9,26.49456522
EC_009_INC-D2,5/5/2023,18.39,-9999,14.72,0,3.67,24.93206522
EC_009_INC-D2,5/9/2023,18.12,-9999,14.72,0,3.4,23.09782609
EC_011_INC-D2,8/25/2022,20.14,-9999,13.05,0,7.09,54.32950192
EC_011_INC-D2,8/31/2022,18.91,-9999,13.05,0,5.86,44.90421456
EC_011_INC-D2,9/2/2022,18.42,-9999,13.05,0,5.37,41.14942529
EC_011_INC-D2,9/6/2022,17.25,-9999,13.05,0,4.2,32.18390805
EC_011_INC-D2,9/9/2022,16.26,-9999,13.05,0,3.21,24.59770115
EC_011_INC-D2,9/13/2022,15.58,-9999,13.05,0,2.53,19.38697318
EC_012_INC-D2,8/25/2022,20.13,-9999,11.22,0,8.91,79.41176471
EC_012_INC-D2,8/31/2022,18.51,-9999,11.22,0,7.29,64.97326203
EC_012_INC-D2,9/2/2022,17.96,-9999,11.22,0,6.74,60.07130125
EC_012_INC-D2,9/6/2022,16.93,-9999,11.22,0,5.71,50.8912656
EC_012_INC-D2,9/9/2022,16.26,-9999,11.22,0,5.04,44.9197861
EC_012_INC-D2,9/13/2022,15.85,-9999,11.22,0,4.63,41.26559715
EC_013_INC-D2,7/14/2022,20.01,-9999,9.93,0,10.08,101.510574
EC_013_INC-D2,7/19/2022,19.6,-9999,9.93,0,9.67,97.3816717
EC_013_INC-D2,7/22/2022,19.39,-9999,9.93,0,9.46,95.26686808
EC_013_INC-D2,7/26/2022,19.17,-9999,9.93,0,9.24,93.05135952
EC_013_INC-D2,7/29/2022,18.97,-9999,9.93,0,9.04,91.03726083
EC_013_INC-D2,8/2/2022,18.72,-9999,9.93,0,8.79,88.51963746
EC_014_INC-D2,6/16/2022,20.04,-9999,12.44,0,7.6,61.09324759
EC_014_INC-D2,6/17/2022,19.94,-9999,12.44,0,7.5,60.28938907
EC_014_INC-D2,6/21/2022,19.59,-9999,12.44,0,7.15,57.47588424
EC_014_INC-D2,6/24/2022,19.33,-9999,12.44,0,6.89,55.38585209
EC_014_INC-D2,6/28/2022,19,-9999,12.44,0,6.56,52.73311897
EC_014_INC-D2,7/1/2022,18.98,-9999,12.44,0,6.54,52.57234727
EC_017_INC-D2,11/17/2022,19.96,-9999,15.92,0,4.04,25.37688442
EC_017_INC-D2,11/18/2022,19.85,-9999,15.92,0,3.93,24.68592965
EC_017_INC-D2,11/23/2022,19.26,-9999,15.92,0,3.34,20.9798995
EC_017_INC-D2,11/29/2022,18.6,-9999,15.92,0,2.68,16.83417085
EC_017_INC-D2,12/2/2022,18.22,-9999,15.92,0,2.3,14.44723618
EC_017_INC-D2,12/6/2022,17.66,-9999,15.92,0,1.74,10.92964824
EC_018_INC-D2,6/16/2022,20.01,-9999,13.38,0,6.63,49.55156951
EC_018_INC-D2,6/17/2022,19.92,-9999,13.38,0,6.54,48.87892377
EC_018_INC-D2,6/21/2022,19.61,-9999,13.38,0,6.23,46.56203288
EC_018_INC-D2,6/24/2022,19.35,-9999,13.38,0,5.97,44.61883408
EC_018_INC-D2,6/28/2022,19.01,-9999,13.38,0,5.63,42.07772795
EC_018_INC-D2,7/1/2022,19.01,-9999,13.38,0,5.63,42.07772795
EC_021_INC-D2,9/8/2022,20.07,-9999,15.93,0,4.14,25.98870056
EC_021_INC-D2,9/9/2022,19.64,-9999,15.93,0,3.71,23.28939109
EC_021_INC-D2,9/13/2022,19.26,-9999,15.93,0,3.33,20.9039548
EC_021_INC-D2,9/16/2022,18.98,-9999,15.93,0,3.05,19.14626491
EC_021_INC-D2,9/20/2022,18.51,-9999,15.93,0,2.58,16.19585687
EC_021_INC-D2,9/23/2022,18.16,-9999,15.93,0,2.23,13.99874451
EC_022_INC-D2,9/15/2022,19.87,-9999,15.53,0,4.34,27.94591114
EC_022_INC-D2,9/16/2022,19.75,-9999,15.53,0,4.22,27.17321314
EC_022_INC-D2,9/20/2022,19.37,-9999,15.53,0,3.84,24.72633612
EC_022_INC-D2,9/23/2022,19.05,-9999,15.53,0,3.52,22.66580811
EC_022_INC-D2,9/30/2022,18.52,-9999,15.53,0,2.99,19.2530586
EC_022_INC-D2,10/4/2022,18.18,-9999,15.53,0,2.65,17.06374759
EC_024_INC-D2,8/2/2022,20,-9999,17.15,0,2.85,16.6180758
EC_024_INC-D2,8/5/2022,19.83,-9999,17.15,0,2.68,15.62682216
EC_024_INC-D2,8/9/2022,19.4,-9999,17.15,0,2.25,13.11953353
EC_024_INC-D2,8/12/2022,19.13,-9999,17.15,0,1.98,11.5451895
EC_024_INC-D2,8/16/2022,18.75,-9999,17.15,0,1.6,9.329446064
EC_024_INC-D2,8/19/2022,18.46,-9999,17.15,0,1.31,7.638483965
EC_027_INC-D2,7/14/2022,19.97,-9999,10,0,9.97,99.7
EC_027_INC-D2,7/19/2022,19.05,-9999,10,0,9.05,90.5
EC_027_INC-D2,7/22/2022,18.56,-9999,10,0,8.56,85.6
EC_027_INC-D2,7/26/2022,18.09,-9999,10,0,8.09,80.9
EC_027_INC-D2,7/29/2022,17.88,-9999,10,0,7.88,78.8
EC_027_INC-D2,8/2/2022,17.55,-9999,10,0,7.55,75.5
EC_032_INC-D2,10/6/2022,19.87,-9999,9.73,0,10.14,104.2137718
EC_032_INC-D2,10/10/2022,19.27,-9999,9.73,0,9.54,98.04727646
EC_032_INC-D2,10/14/2022,18.51,-9999,9.73,0,8.78,90.23638232
EC_032_INC-D2,10/21/2022,16.95,-9999,9.73,0,7.22,74.20349435
EC_032_INC-D2,10/25/2022,15.91,-9999,9.73,0,6.18,63.51490236
EC_033_INC-D2,9/8/2022,20.07,-9999,16,0,4.07,25.4375
EC_033_INC-D2,9/9/2022,19.66,-9999,16,0,3.66,22.875
EC_033_INC-D2,9/13/2022,19.26,-9999,16,0,3.26,20.375
EC_033_INC-D2,9/16/2022,18.93,-9999,16,0,2.93,18.3125
EC_033_INC-D2,9/20/2022,18.48,-9999,16,0,2.48,15.5
EC_033_INC-D2,9/23/2022,18.16,-9999,16,0,2.16,13.5
EC_034_INC-D2,9/1/2022,20.06,-9999,14.81,0,5.25,35.44902093
EC_034_INC-D2,9/2/2022,19.9,-9999,14.81,0,5.09,34.36866982
EC_034_INC-D2,9/6/2022,19.53,-9999,14.81,0,4.72,31.87035787
EC_034_INC-D2,9/9/2022,19.22,-9999,14.81,0,4.41,29.77717758
EC_034_INC-D2,9/13/2022,18.8,-9999,14.81,0,3.99,26.94125591
EC_034_INC-D2,9/16/2022,18.48,-9999,14.81,0,3.67,24.78055368
EC_034_INC-D2,9/20/2022,18.23,-9999,14.81,0,3.42,23.09250506
EC_035_INC-D2,10/20/2022,19.88,-9999,7.54,0,12.34,163.6604775
EC_035_INC-D2,10/21/2022,19.79,-9999,7.54,0,12.25,162.4668435
EC_035_INC-D2,10/25/2022,19.66,-9999,7.54,0,12.12,160.7427056
EC_035_INC-D2,10/31/2022,18.86,-9999,7.54,0,11.32,150.132626
EC_035_INC-D2,11/4/2022,18.46,-9999,7.54,0,10.92,144.8275862
EC_035_INC-D2,11/8/2022,18.03,-9999,7.54,0,10.49,139.1246684
EC_037_INC-D2,11/3/2022,20.02,-9999,17.29,0,2.73,15.78947368
EC_037_INC-D2,11/4/2022,19.85,-9999,17.29,0,2.56,14.80624639
EC_037_INC-D2,11/8/2022,19.48,-9999,17.29,0,2.19,12.66628109
EC_037_INC-D2,11/11/2022,19.12,-9999,17.29,0,1.83,10.58415269
EC_037_INC-D2,11/15/2022,18.65,-9999,17.29,0,1.36,7.865818392
EC_037_INC-D2,11/18/2022,18.39,-9999,17.29,0,1.1,6.362058994
EC_038_INC-D2,11/3/2022,20.17,-9999,16.36,0,3.81,23.28850856
EC_038_INC-D2,11/4/2022,19.98,-9999,16.36,0,3.62,22.12713936
EC_038_INC-D2,11/8/2022,19.51,-9999,16.36,0,3.15,19.25427873
EC_038_INC-D2,11/11/2022,19.17,-9999,16.36,0,2.81,17.17603912
EC_038_INC-D2,11/15/2022,18.57,-9999,16.36,0,2.21,13.50855746
EC_038_INC-D2,11/18/2022,18.18,-9999,16.36,0,1.82,11.12469438
EC_039_INC-D2,10/27/2022,19.9,-9999,15.34,0,4.56,29.726206
EC_039_INC-D2,10/31/2022,19.56,-9999,15.34,0,4.22,27.50977836
EC_039_INC-D2,11/4/2022,19.15,-9999,15.34,0,3.81,24.83702738
EC_039_INC-D2,11/8/2022,18.76,-9999,15.34,0,3.42,22.2946545
EC_039_INC-D2,11/11/2022,18.47,-9999,15.34,0,3.13,20.4041721
EC_039_INC-D2,11/15/2022,18.05,-9999,15.34,0,2.71,17.66623207
EC_040_INC-D2,10/20/2022,20.35,-9999,13.92,0,6.43,46.19252874
EC_040_INC-D2,10/21/2022,20.04,-9999,13.92,0,6.12,43.96551724
EC_040_INC-D2,10/25/2022,18.83,-9999,13.92,0,4.91,35.27298851
EC_040_INC-D2,10/31/2022,17.16,-9999,13.92,0,3.24,23.27586207
EC_040_INC-D2,11/4/2022,16.51,-9999,13.92,0,2.59,18.60632184
EC_040_INC-D2,11/8/2022,16.14,-9999,13.92,0,2.22,15.94827586
EC_041_INC-D2,10/13/2022,20.09,-9999,13.8,0,6.29,45.57971014
EC_041_INC-D2,10/14/2022,19.95,-9999,13.8,0,6.15,44.56521739
EC_041_INC-D2,10/21/2022,18.15,-9999,13.8,0,4.35,31.52173913
EC_041_INC-D2,10/25/2022,17.2,-9999,13.8,0,3.4,24.63768116
EC_041_INC-D2,10/31/2022,16.35,-9999,13.8,0,2.55,18.47826087
EC_042_INC-D2,10/13/2022,19.99,-9999,14.55,0,5.44,37.38831615
EC_042_INC-D2,10/14/2022,19.86,-9999,14.55,0,5.31,36.49484536
EC_042_INC-D2,10/21/2022,19.16,-9999,14.55,0,4.61,31.6838488
EC_042_INC-D2,10/25/2022,18.99,-9999,14.55,0,4.44,30.51546392
EC_042_INC-D2,10/31/2022,18.18,-9999,14.55,0,3.63,24.94845361
EC_044_INC-D2,12/8/2022,19.94,-9999,16.41,0,3.53,21.51127361
EC_044_INC-D2,12/13/2022,19.3,-9999,16.41,0,2.89,17.61121268
EC_044_INC-D2,12/16/2022,18.99,-9999,16.41,0,2.58,15.72212066
EC_044_INC-D2,12/20/2022,18.45,-9999,16.41,0,2.04,12.43144424
EC_044_INC-D2,12/22/2022,18.2,-9999,16.41,0,1.79,10.90798294
EC_044_INC-D2,12/27/2022,17.59,-9999,16.41,0,1.18,7.190737355
EC_051_INC-D2,1/26/2023,20.04,-9999,14.74,0,5.3,35.95658073
EC_051_INC-D2,1/27/2023,19.92,-9999,14.74,0,5.18,35.14246947
EC_051_INC-D2,1/31/2023,19.42,-9999,14.74,0,4.68,31.75033921
EC_051_INC-D2,2/3/2023,19.07,-9999,14.74,0,4.33,29.37584803
EC_051_INC-D2,2/7/2023,18.62,-9999,14.74,0,3.88,26.3229308
EC_051_INC-D2,2/10/2023,18.29,-9999,14.74,0,3.55,24.08412483
EC_052_INC-D2,3/23/2023,20.1,-9999,12.36,0,7.74,62.62135922
EC_052_INC-D2,3/24/2023,19.87,-9999,12.36,0,7.51,60.7605178
EC_052_INC-D2,3/28/2023,19.23,-9999,12.36,0,6.87,55.58252427
EC_052_INC-D2,3/31/2023,18.84,-9999,12.36,0,6.48,52.42718447
EC_052_INC-D2,4/4/2023,18.22,-9999,12.36,0,5.86,47.41100324
EC_052_INC-D2,4/7/2023,17.95,-9999,12.36,0,5.59,45.22653722
EC_052_INC-D2,4/11/2023,17.49,-9999,12.36,0,5.13,41.50485437
EC_053_INC-D2,5/18/2023,19.96,-9999,13.8,0,6.16,44.63768116
EC_053_INC-D2,5/19/2023,19.89,-9999,13.8,0,6.09,44.13043478
EC_053_INC-D2,5/23/2023,19.49,-9999,13.8,0,5.69,41.23188406
EC_053_INC-D2,5/27/2023,19.01,-9999,13.8,0,5.21,37.75362319
EC_053_INC-D2,5/30/2023,18.67,-9999,13.8,0,4.87,35.28985507
EC_053_INC-D2,6/2/2023,18.31,-9999,13.8,0,4.51,32.68115942
EC_053_INC-D2,6/6/2023,17.81,-9999,13.8,0,4.01,29.05797101
EC_056_INC-D2,12/8/2022,20.08,-9999,17.18,0,2.9,16.88009313
EC_056_INC-D2,12/13/2022,19.43,-9999,17.18,0,2.25,13.09662398
EC_056_INC-D2,12/16/2022,19.12,-9999,17.18,0,1.94,11.29220023
EC_056_INC-D2,12/20/2022,18.48,-9999,17.18,0,1.3,7.5669383
EC_056_INC-D2,12/22/2022,18.18,-9999,17.18,0,1,5.820721769
EC_056_INC-D2,12/27/2022,17.52,-9999,17.18,0,0.34,1.979045402
EC_057_INC-D2,2/9/2023,20.07,-9999,17.13,0,2.94,17.16287215
EC_057_INC-D2,2/10/2023,19.92,-9999,17.13,0,2.79,16.28721541
EC_057_INC-D2,2/17/2023,18.93,-9999,17.13,0,1.8,10.50788091
EC_057_INC-D2,2/21/2023,18.46,-9999,17.13,0,1.33,7.764156451
EC_057_INC-D2,2/24/2023,18.12,-9999,17.13,0,0.99,5.779334501
EC_057_INC-D2,2/28/2023,17.53,-9999,17.13,0,0.4,2.335084647
EC_063_INC-D2,11/17/2022,19.97,-9999,16.6,0,3.37,20.30120482
EC_063_INC-D2,11/18/2022,19.82,-9999,16.6,0,3.22,19.39759036
EC_063_INC-D2,11/23/2022,19.25,-9999,16.6,0,2.65,15.96385542
EC_063_INC-D2,11/29/2022,18.59,-9999,16.6,0,1.99,11.98795181
EC_063_INC-D2,12/2/2022,18.2,-9999,16.6,0,1.6,9.638554217
EC_063_INC-D2,12/6/2022,17.44,-9999,16.6,0,0.84,5.060240964
EC_064_INC-D2,12/15/2022,20.01,-9999,9,0,11.01,122.3333333
EC_064_INC-D2,12/16/2022,19.86,-9999,9,0,10.86,120.6666667
EC_064_INC-D2,12/20/2022,19.29,-9999,9,0,10.29,114.3333333
EC_064_INC-D2,12/22/2022,19.03,-9999,9,0,10.03,111.4444444
EC_064_INC-D2,12/27/2022,18.32,-9999,9,0,9.32,103.5555556
EC_064_INC-D2,12/30/2022,18,-9999,9,0,9,100
EC_064_INC-D2,1/3/2023,17.47,-9999,9,0,8.47,94.11111111
EC_065_INC-D2,5/4/2023,20.05,-9999,14.9,0,5.15,34.56375839
EC_065_INC-D2,5/5/2023,19.9,-9999,14.9,0,5,33.55704698
EC_065_INC-D2,5/9/2023,19.54,-9999,14.9,0,4.64,31.1409396
EC_065_INC-D2,5/12/2023,19.24,-9999,14.9,0,4.34,29.12751678
EC_065_INC-D2,5/16/2023,18.99,-9999,14.9,0,4.09,27.44966443
EC_065_INC-D2,5/19/2023,18.83,-9999,14.9,0,3.93,26.37583893
EC_065_INC-D2,5/23/2023,18.47,-9999,14.9,0,3.57,23.95973154
EC_066_INC-D2,12/1/2022,19.95,-9999,15.75,0,4.2,26.66666667
EC_066_INC-D2,12/2/2022,19.82,-9999,15.75,0,4.07,25.84126984
EC_066_INC-D2,12/6/2022,19.31,-9999,15.75,0,3.56,22.6031746
EC_066_INC-D2,12/13/2022,18.42,-9999,15.75,0,2.67,16.95238095
EC_066_INC-D2,12/16/2022,18.07,-9999,15.75,0,2.32,14.73015873
EC_066_INC-D2,12/20/2022,17.54,-9999,15.75,0,1.79,11.36507937
EC_068_INC-D2,3/9/2023,19.92,-9999,8.27,0,11.65,140.8706167
EC_068_INC-D2,3/10/2023,19.61,-9999,8.27,0,11.34,137.1221282
EC_068_INC-D2,3/14/2023,18.58,-9999,8.27,0,10.31,124.6674728
EC_068_INC-D2,3/17/2023,17.84,-9999,8.27,0,9.57,115.719468
EC_068_INC-D2,3/21/2023,16.38,-9999,8.27,0,8.11,98.06529625
EC_068_INC-D2,3/24/2023,15.2,-9999,8.27,0,6.93,83.79685611
EC_068_INC-D2,3/28/2023,14.53,-9999,8.27,0,6.26,75.69528416
EC_069_INC-D2,1/26/2023,19.92,-9999,15.81,0,4.11,25.99620493
EC_069_INC-D2,1/27/2023,19.59,-9999,15.81,0,3.78,23.90891841
EC_069_INC-D2,1/31/2023,18.75,-9999,15.81,0,2.94,18.59582543
EC_069_INC-D2,2/3/2023,18.26,-9999,15.81,0,2.45,15.49652119
EC_069_INC-D2,2/7/2023,17.57,-9999,15.81,0,1.76,11.13219481
EC_069_INC-D2,2/10/2023,17.07,-9999,15.81,0,1.26,7.969639469
EC_070_INC-D2,1/12/2023,20.02,-9999,14.7,0,5.32,36.19047619
EC_070_INC-D2,1/20/2023,18.94,-9999,14.7,0,4.24,28.84353741
EC_070_INC-D2,1/27/2023,18.22,-9999,14.7,0,3.52,23.94557823
EC_070_INC-D2,1/31/2023,17.72,-9999,14.7,0,3.02,20.54421769
EC_071_INC-D2,4/6/2023,20.04,-9999,10.56,0,9.48,89.77272727
EC_071_INC-D2,4/7/2023,19.72,-9999,10.56,0,9.16,86.74242424
EC_071_INC-D2,4/11/2023,18.7,-9999,10.56,0,8.14,77.08333333
EC_071_INC-D2,4/14/2023,18.15,-9999,10.56,0,7.59,71.875
EC_071_INC-D2,4/18/2023,17.59,-9999,10.56,0,7.03,66.5719697
EC_071_INC-D2,4/21/2023,17.18,-9999,10.56,0,6.62,62.68939394
EC_071_INC-D2,4/25/2023,16.74,-9999,10.56,0,6.18,58.52272727
EC_072_INC-D2,1/19/2023,19.98,-9999,9.96,0,10.02,100.6024096
EC_072_INC-D2,1/20/2023,19.6,-9999,9.96,0,9.64,96.78714859
EC_072_INC-D2,1/27/2023,17.9,-9999,9.96,0,7.94,79.7188755
EC_072_INC-D2,1/31/2023,16.92,-9999,9.96,0,6.96,69.87951807
EC_072_INC-D2,2/3/2023,16.36,-9999,9.96,0,6.4,64.25702811
EC_072_INC-D2,2/7/2023,15.92,-9999,9.96,0,5.96,59.83935743
EC_073_INC-D2,2/16/2023,20.06,-9999,10.9,0,9.16,84.03669725
EC_073_INC-D2,2/17/2023,19.86,-9999,10.9,0,8.96,82.20183486
EC_073_INC-D2,2/21/2023,19.4,-9999,10.9,0,8.5,77.98165138
EC_073_INC-D2,2/24/2023,19.09,-9999,10.9,0,8.19,75.13761468
EC_073_INC-D2,2/28/2023,18.58,-9999,10.9,0,7.68,70.4587156
EC_073_INC-D2,3/3/2023,18.33,-9999,10.9,0,7.43,68.16513761
EC_073_INC-D2,3/7/2023,17.83,-9999,10.9,0,6.93,63.57798165
EC_074_INC-D2,1/12/2023,19.97,-9999,16.7,0,3.27,19.58083832
EC_074_INC-D2,1/20/2023,19.22,-9999,16.7,0,2.52,15.08982036
EC_074_INC-D2,1/27/2023,18.5,-9999,16.7,0,1.8,10.77844311
EC_074_INC-D2,1/31/2023,18.01,-9999,16.7,0,1.31,7.844311377
EC_075_INC-D2,3/9/2023,19.96,-9999,14.67,0,5.29,36.05998637
EC_075_INC-D2,3/10/2023,19.79,-9999,14.67,0,5.12,34.90115883
EC_075_INC-D2,3/14/2023,18.52,-9999,14.67,0,3.85,26.24403545
EC_075_INC-D2,3/17/2023,17.87,-9999,14.67,0,3.2,21.81322427
EC_075_INC-D2,3/21/2023,17.31,-9999,14.67,0,2.64,17.99591002
EC_075_INC-D2,3/24/2023,17,-9999,14.67,0,2.33,15.88275392
EC_075_INC-D2,3/28/2023,16.56,-9999,14.67,0,1.89,12.88343558
EC_076_INC-D2,3/2/2023,19.97,-9999,15.5,0,4.47,28.83870968
EC_076_INC-D2,3/3/2023,19.63,-9999,15.5,0,4.13,26.64516129
EC_076_INC-D2,3/7/2023,18.42,-9999,15.5,0,2.92,18.83870968
EC_076_INC-D2,3/10/2023,17.85,-9999,15.5,0,2.35,15.16129032
EC_076_INC-D2,3/14/2023,17.12,-9999,15.5,0,1.62,10.4516129
EC_076_INC-D2,3/17/2023,16.68,-9999,15.5,0,1.18,7.612903226
EC_076_INC-D2,3/21/2023,16.16,-9999,15.5,0,0.66,4.258064516
EC_078_INC-D2,3/2/2023,20.15,-9999,12.13,0,8.02,66.11706513
EC_078_INC-D2,3/3/2023,19.93,-9999,12.13,0,7.8,64.30338005
EC_078_INC-D2,3/7/2023,19.15,-9999,12.13,0,7.02,57.87304204
EC_078_INC-D2,3/10/2023,18.75,-9999,12.13,0,6.62,54.57543281
EC_078_INC-D2,3/14/2023,18.28,-9999,12.13,0,6.15,50.70074196
EC_078_INC-D2,3/17/2023,17.94,-9999,12.13,0,5.81,47.89777411
EC_078_INC-D2,3/21/2023,17.45,-9999,12.13,0,5.32,43.8582028
EC_080_INC-D2,3/23/2023,19.96,-9999,4.28,0,15.68,366.3551402
EC_080_INC-D2,3/24/2023,19.68,-9999,4.28,0,15.4,359.8130841
EC_080_INC-D2,3/28/2023,19.09,-9999,4.28,0,14.81,346.0280374
EC_080_INC-D2,3/31/2023,18.73,-9999,4.28,0,14.45,337.6168224
EC_080_INC-D2,4/4/2023,18.09,-9999,4.28,0,13.81,322.6635514
EC_080_INC-D2,4/7/2023,17.68,-9999,4.28,0,13.4,313.0841121
EC_080_INC-D2,4/11/2023,17.13,-9999,4.28,0,12.85,300.2336449
EC_081_INC-D2,4/27/2023,20.07,-9999,14.93,0,5.14,34.42732753
EC_081_INC-D2,4/28/2023,19.75,-9999,14.93,0,4.82,32.28399196
EC_081_INC-D2,5/2/2023,19,-9999,14.93,0,4.07,27.26054923
EC_081_INC-D2,5/5/2023,18.45,-9999,14.93,0,3.52,23.57669123
EC_081_INC-D2,5/9/2023,17.52,-9999,14.93,0,2.59,17.34762224
EC_081_INC-D2,5/12/2023,16.55,-9999,14.93,0,1.62,10.8506363
EC_081_INC-D2,5/16/2023,15.92,-9999,14.93,0,0.99,6.630944407
EC_082_INC-D2,4/27/2023,19.99,-9999,15.17,0,4.82,31.77323665
EC_082_INC-D2,4/28/2023,19.75,-9999,15.17,0,4.58,30.19116678
EC_082_INC-D2,5/2/2023,19.3,-9999,15.17,0,4.13,27.22478576
EC_082_INC-D2,5/5/2023,19.05,-9999,15.17,0,3.88,25.57679631
EC_082_INC-D2,5/9/2023,18.7,-9999,15.17,0,3.53,23.26961107
EC_082_INC-D2,5/12/2023,18.37,-9999,15.17,0,3.2,21.094265
EC_082_INC-D2,5/16/2023,18.01,-9999,15.17,0,2.84,18.72116018
EC_084_INC-D2,3/16/2023,20.03,-9999,14.22,0,5.81,40.85794655
EC_084_INC-D2,3/17/2023,19.84,-9999,14.22,0,5.62,39.52180028
EC_084_INC-D2,3/21/2023,19.37,-9999,14.22,0,5.15,36.21659634
EC_084_INC-D2,3/24/2023,19.04,-9999,14.22,0,4.82,33.89592124
EC_084_INC-D2,3/28/2023,18.48,-9999,14.22,0,4.26,29.95780591
EC_084_INC-D2,3/31/2023,18.17,-9999,14.22,0,3.95,27.77777778
EC_084_INC-D2,4/4/2023,17.66,-9999,14.22,0,3.44,24.19127989
EC_085_INC-D2,3/16/2023,19.98,-9999,14.92,0,5.06,33.91420912
EC_085_INC-D2,3/17/2023,19.78,-9999,14.92,0,4.86,32.57372654
EC_085_INC-D2,3/21/2023,18.92,-9999,14.92,0,4,26.80965147
EC_085_INC-D2,3/24/2023,18.51,-9999,14.92,0,3.59,24.0616622
EC_085_INC-D2,3/28/2023,17.95,-9999,14.92,0,3.03,20.30831099
EC_085_INC-D2,3/31/2023,17.61,-9999,14.92,0,2.69,18.02949062
EC_085_INC-D2,4/4/2023,17.11,-9999,14.92,0,2.19,14.67828418
EC_088_INC-D2,4/13/2023,19.98,-9999,13.73,0,6.25,45.52075747
EC_088_INC-D2,4/14/2023,19.61,-9999,13.73,0,5.88,42.82592862
EC_088_INC-D2,4/18/2023,18.79,-9999,13.73,0,5.06,36.85360524
EC_088_INC-D2,4/21/2023,18.1,-9999,13.73,0,4.37,31.82811362
EC_088_INC-D2,4/25/2023,17.49,-9999,13.73,0,3.76,27.38528769
EC_088_INC-D2,4/28/2023,17.17,-9999,13.73,0,3.44,25.05462491
EC_088_INC-D2,5/2/2023,16.74,-9999,13.73,0,3.01,21.9227968
EC_089_INC-D2,5/4/2023,20.01,-9999,15.5,0,4.51,29.09677419
EC_089_INC-D2,5/5/2023,19.93,-9999,15.5,0,4.43,28.58064516
EC_089_INC-D2,5/9/2023,19.66,-9999,15.5,0,4.16,26.83870968
